Brand,Family,Reference,Name,Movement,Produced,Limited,Bezel,Glass,Back,Shape,Diameter,Height,Lug Width,W/R,Nickname,Color,Finish,Indexes,Hands,Price,Materials
IWC,Portugieser,"IW5022-20 (aka: 5022-20, IW502220)",Portuguese Perpetual Calendar 5022 Rose Gold / Blue,"IWC caliber 51613
Hours, Minutes, Small Seconds | Date, Day, Month, Perpetual Calendar, Year Indicator | Moonphase | Power Reserve Indicator",2011 - 2011,"Yes, 100 units",,Sapphire,Open,Round,42.30 mm,15.60 mm,22.00 mm,30.00 m,Single Moon,Blue,,Arabic Numerals,Feuille,"""33000""",
IWC,Portugieser,"IW3714-47 (aka: 3714-47, IW371447)",Portuguese Chrono-Automatic Stainless Steel / Black,"IWC caliber 79350
Hours, Minutes | Chronograph",2011 - 2019,No,,Sapphire,Closed,Round,40.90 mm,12.30 mm,20.00 mm,30.00 m,,Black,,Arabic Numerals,Feuille,"""7700""",
IWC,Portugieser,"IW3714-04 (aka: 3714-04, IW371404)",Portuguese Chrono-Automatic Stainless Steel / Reverse Panda,"IWC caliber 79350
Hours, Minutes | Chronograph",1998 - 2012,No,,Sapphire,Closed,Round,40.90 mm,12.30 mm,20.00 mm,30.00 m,Reverse Panda,Black,,Arabic Numerals,Feuille,"""5650""",
IWC,Portugieser,"IW5703-03 (aka: 5703-03, IW570303)",Portuguese Hand-wound Pure Classic Stainless Steel / Silver,"IWC caliber 62060
Hours, Minutes",2011 - 2012,"Yes, 500 units",,Sapphire,Closed,Round,42.00 mm,,,,,Silver,,Arabic Numerals,,"""5850""",
IWC,Portugieser,"IW5441-02 (aka: 5441-02, IW544102)",Portugieser Jubilee Stainless Steel,"IWC caliber 9828
Hours, Minutes, Small Seconds",1993 - 1996,"Yes, 1000 units",,Plexi,Open,Round,42.00 mm,10.40 mm,,30.00 m,,Silver,,Arabic Numerals,Feuille,NA,
IWC,Portugieser,"IW3714-38 (aka: 3714-38, IW371438)",Portuguese Chrono-Automatic Stainless Steel / Black,"IWC caliber 79350
Hours, Minutes | Chronograph",2006 - 2012,No,,Sapphire,Closed,Round,40.90 mm,12.30 mm,20.00 mm,30.00 m,,Black,,Arabic Numerals,Feuille,"""7400""",
IWC,Portugieser,"IW3714-02 (aka: 3714-02, IW371402)",Portuguese Chrono-Automatic Rose Gold / Silver,"IWC caliber 79350
Hours, Minutes | Chronograph",1998 - 2011,No,,Sapphire,Closed,Round,40.90 mm,12.30 mm,20.00 mm,30.00 m,,Silver,,Arabic Numerals,Feuille,"""11700""",
IWC,Portugieser,"IW5022-19 (aka: 5022-19, IW502219)",Portuguese Perpetual Calendar 5022 Platinum / Silver,"IWC caliber 51610
Hours, Minutes, Small Seconds | Date, Day, Month, Perpetual Calendar, Year Indicator | Moonphase | Power Reserve Indicator",2006 - 2008,"Yes, 100 units",,Sapphire,Open,Round,42.30 mm,15.60 mm,22.00 mm,30.00 m,Single Moon,Silver,,Arabic Numerals,Feuille,"""41300""",
IWC,Portugieser,"IW5444-01 (aka: 5444-01, IW544401)",Portugieser Regulateur Stainless Steel,"IWC caliber 98245
Hours, Minutes, Small Seconds",2007 - 2009,No,,Sapphire,Open,Round,43.10 mm,11.80 mm,22.00 mm,30.00 m,,Silver,,Arabic Numerals,Feuille,"""8850""",
IWC,Portugieser,"IW5034-04 (aka: 5034-04, IW503404)",Portugieser Perpetual Calendar Double Moon Red Gold / Ardoise,"IWC caliber 52615
Hours, Minutes, Small Seconds | Date, Day, Month, Perpetual Calendar, Year Indicator | Moonphase | Power Reserve Indicator",2015,No,,Sapphire,Open,Round,44.20 mm,15.30 mm,22.00 mm,30.00 m,Ardiose,Grey,,Arabic Numerals,Feuille,"""39200""",
IWC,Portugieser,IW5034-05 (aka: IW503405),Portugieser Perpetual Calendar Double Moon “150 Years” Red Gold / White,"IWC caliber 52615
Hours, Minutes, Small Seconds | Date, Day, Month, Perpetual Calendar, Year Indicator | Moonphase | Power Reserve Indicator",2018,"Yes, 250 units",,Sapphire,Open,Round,44.20 mm,15.30 mm,22.00 mm,30.00 m,,White,,Arabic Numerals,Feuille,"""39950""",
IWC,Portugieser,IW5102-12 (aka: IW510212),"Portugieser Hand-Wound Eight Days ""150 Years"" Stainless Steel / White","IWC caliber 59215
Hours, Minutes, Small Seconds | Power Reserve Indicator",2018,"Yes, 1000 units",,Sapphire,Open,Round,43.20 mm,12.20 mm,22.00 mm,30.00 m,,White,Gloss,Mixed,Feuille,"""9950""",
IWC,Portugieser,"IW3714-30 (aka: 3714-30, IW371430)",Portuguese Chrono-Automatic Boris Becker,"IWC caliber 79350
Hours, Minutes | Chronograph",2005 - 2005,"Yes, 250 units",,Sapphire,Closed,Round,40.90 mm,12.30 mm,20.00 mm,30.00 m,,Green,,Arabic Numerals,Feuille,"""6200""",
IWC,Portugieser,"IW3712-15 (aka: IW371215, 3712-15, 371215)",Portuguese Chrono-Rattrapante Red Gold / Blue / Boutique Milano,"IWC caliber 76240
Hours, Minutes | Chronograph, Rattrapante",2016 - 2016,"Yes, 100 units",,Sapphire,Closed,Round,40.90 mm,12.30 mm,,30.00 m,,Blue,,Arabic Numerals,Feuille,"""21500""",
IWC,Portugieser,IW325-01 (aka: 325),Portugieser 325 Silver / Arabic / Feuille,"IWC caliber 74
Hours, Minutes, Small Seconds",1939 - 1970,"Yes, 690 units",,Plexi,Closed,Round,41.50 mm,9.50 mm,,1.00 m,,Silver,,Arabic Numerals,Feuille,NA,
IWC,Portugieser,"IW3712-03 (aka: 3712-03, IW371203)",Portugieser Chrono-Rattrapante Rose Gold / Silver,"IWC caliber 76240
Hours, Minutes | Chronograph, Rattrapante",1995 - 2004,No,,Sapphire,Closed,,40.90 mm,12.30 mm,,30.00 m,,Silver,,Arabic Numerals,Feuille,"""13800""",
IWC,Portugieser,"IW5007-05 (aka: 5007-05, IW500705)",Portugieser Automatic 5007 Stainless Steel / Silver - Blue Numerals,"IWC caliber 52010
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2015,No,,Sapphire,Open,Round,42.30 mm,14.50 mm,,30.00 m,,Silver,,Arabic Numerals,Feuille,"""12900""",
IWC,Portugieser,IW3583-04 (aka: IW358304),Portugieser Automatic 40 Stainless Steel / Silver - Blue / Alligator,"IWC caliber 82200
Hours, Minutes, Small Seconds",2020,No,,Sapphire,Open,Round,40.40 mm,12.40 mm,20.00 mm,30.00 m,,Silver,,Arabic Numerals,Feuille,"""7450""",
IWC,Portugieser,IW5441-07 (aka: IW544107),Portugieser Jubilee Pisa,"IWC caliber 9828
Hours, Minutes, Small Seconds",1993 - 1996,"Yes, 50 units",,Plexi,Open,Round,42.00 mm,10.40 mm,,30.00 m,,Silver,,Arabic Numerals,Feuille,NA,
IWC,Portugieser,IW5007-15 (aka: IW500715),Portugieser Automatic 5007 Stainless Steel / Silver - Blue,"IWC caliber 52010
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2022,No,,Sapphire,Open,Round,42.30 mm,14.50 mm,,30.00 m,,Silver,,Arabic Numerals,Feuille,"""13400""",
IWC,Portugieser,"IW5044-02 (aka: 5044-02, IW504402)",Portuguese Tourbillon Mystère Rétrograde Red Gold / Silver,"IWC caliber 51900
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator, Tourbillon Escapement",2010 - 2015,"Yes, 500 units",,Sapphire,Open,Round,44.20 mm,15.50 mm,,30.00 m,,Silver,,Arabic Numerals,Feuille,"""95200""",
IWC,Portugieser,"IW3902-13 (aka: 3902-13, IW390213)",Portuguese Yacht Club Chronograph Laureus,"IWC caliber 89361
Hours, Minutes, Small Seconds | Date | Chronograph, Flyback",2013 - 2013,"Yes, 1000 units",,Sapphire,Closed,Round,45.40 mm,14.50 mm,,60.00 m,,Blue,,Stick / Dot,Feuille,"""13200""",
IWC,Portugieser,"IW3712-01 (aka: 3712-01, IW371201)",Portugieser Chrono-Rattrapante Stainless Steel / Silver,"IWC caliber 76240
Hours, Minutes | Chronograph, Rattrapante",1995 - 2004,No,,Sapphire,Closed,,40.90 mm,12.30 mm,,30.00 m,,Silver,,Arabic Numerals,Feuille,"""8200""",
IWC,Portugieser,IW3716-06 (aka: IW371606),Portugieser Chronograph Stainless Steel / Blue,"IWC caliber 69355
Hours, Minutes, Small Seconds | Chronograph, Column wheel",2019,No,,Sapphire,Open,Round,41.00 mm,13.10 mm,20.00 mm,30.00 m,,,,Arabic Numerals,Feuille,"""7950""",
IWC,Portugieser,"IW5102-02 (aka: 5102-02, IW510202)",Portuguese Hand-Wound Eight Days Stainless Steel / Black,"IWC caliber 59215
Hours, Minutes, Small Seconds | Power Reserve Indicator",2014,No,,Sapphire,Open,Round,43.00 mm,12.00 mm,,30.00 m,,Black,,Arabic Numerals,,"""9950""",
IWC,Portugieser,"IW5102-03 (aka: 5102-03, IW510203)",Portuguese Hand-Wound Eight Days Stainless Steel / Silver,"IWC caliber 59215
Hours, Minutes, Small Seconds | Power Reserve Indicator",2014,No,,Sapphire,Open,Round,43.00 mm,12.00 mm,,30.00 m,,White,,Arabic Numerals,,"""9950""",
IWC,Portugieser,IW5001-25 (aka: IW500125),Portuguese Automatic Red Gold / Year of the Dragon,"IWC caliber 51011
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2012 - 2012,"Yes, 888 units",,Sapphire,Open,Round,42.30 mm,13.90 mm,22.00 mm,30.00 m,Anthracite,Grey,,Arabic Numerals,Feuille,"""23100""",
IWC,Portugieser,"IW5022-13 (aka: 5022-13, IW502213)",Portuguese Perpetual Calendar 5022 Rose Gold / Silver,"IWC caliber 51613
Hours, Minutes, Small Seconds | Date, Day, Month, Perpetual Calendar, Year Indicator | Moonphase | Power Reserve Indicator",2006 - 2012,No,,Sapphire,Open,Round,42.30 mm,15.60 mm,22.00 mm,30.00 m,Single Moon,Silver,,Arabic Numerals,Feuille,"""26100""",
IWC,Portugieser,"IW5449-01 (aka: 5449-01, IW544901)",Portuguese Minute Repeater Platinum,"IWC caliber 98950
Hours, Minutes, Small Seconds | Minute Repeater",2010,"Yes, 500 units",,Sapphire,Open,Round,44.00 mm,14.00 mm,,,,Silver,,Arabic Numerals,Feuille,"""92400""",
IWC,Portugieser,"IW5454-04 (aka: 5454-04, IW545404)",Portuguese Hand-Wound Reverse Panda,"IWC caliber 98295
Hours, Minutes, Small Seconds",2010 - 2011,No,,Sapphire,Open,Round,44.00 mm,10.00 mm,22.00 mm,30.00 m,,Black,,Arabic Numerals,Feuille,"""7150""",
IWC,Portugieser,"IW3712-07 (aka: 3712-07, IW371207)",Portuguese Chrono-Rattrapante Open Caseback,"IWC caliber 76240
Hours, Minutes | Chronograph, Rattrapante",1996 - 2004,"Yes, 100 units",,Sapphire,Open,,40.90 mm,12.30 mm,,30.00 m,,Silver,,Arabic Numerals,Feuille,NA,
IWC,Ingenieur,IW3289-01 (aka: IW328901),Ingenieur Automatic 40 Stainless Steel / Black,"IWC caliber 32111
Hours, Minutes, Seconds | Date",2023,No,,Sapphire,Closed,Round,40.00 mm,10.70 mm,14.00 mm,120.00 m,,Black,Guilloche,Stick / Dot,Stick,"""12900""",
IWC,Ingenieur,IW3289-03 (aka: IW328903),Ingenieur Automatic 40 Stainless Steel / Blue,"IWC caliber 32111
Hours, Minutes, Seconds | Date",2023,No,,Sapphire,Closed,Round,40.00 mm,10.70 mm,14.00 mm,120.00 m,,Blue,Guilloche,Stick / Dot,Stick,"""12900""",
IWC,Ingenieur,IW3227-01,Ingenieur Automatic Stainless Steel / Black,"IWC caliber 80110
Hours, Minutes, Seconds | Date",2005 - 2009,No,,Sapphire,Closed,Round,42.50 mm,14.50 mm,,120.00 m,,Black,,Stick / Dot,Stick,"""5900""",
IWC,Ingenieur,"IW3239-02 (aka: 3239-02, IW323902)",Ingenieur Automatic Black,"IWC caliber 30110
Hours, Minutes, Seconds | Date",2013,No,,Sapphire,Closed,Round,40.00 mm,10.00 mm,,120.00 m,,Black,,Stick / Dot,Stick,"""6250""",
IWC,Ingenieur,"IW3227-02 (aka: 3227-02, IW322702)",Ingenieur Automatic AMG / Bracelet,"IWC caliber 80110
Hours, Minutes, Seconds | Date",2005 - 2009,No,,Sapphire,Closed,Round,42.50 mm,14.50 mm,,120.00 m,,Black,,Mixed,Stick,"""5900""",
IWC,Ingenieur,IW3289-04 (aka: IW328904),Ingenieur Automatic 40 Titanium / Grey,"IWC caliber 32111
Hours, Minutes, Seconds | Date",2023,No,,Sapphire,Closed,Round,40.00 mm,10.70 mm,14.00 mm,120.00 m,,Grey,Guilloche,Stick / Dot,Stick,"""16900""",
IWC,Ingenieur,IW3505-03 (aka: IW350503),Ingenieur SL Automatic Stainless Steel / Silver / Bracelet,"IWC caliber 375
Hours, Minutes, Seconds | Date",1983 - 1990,No,,Sapphire,Closed,Round,34.00 mm,8.60 mm,,120.00 m,,Silver,,Stick / Dot,Stick,NA,
IWC,Ingenieur,"IW3239-09 (aka: 3239-09, IW323909)",Ingenieur Automatic Laureus,"IWC caliber 30110
Hours, Minutes, Seconds | Date",2015,"Yes, 1500 units",,Sapphire,Closed,Round,40.00 mm,10.00 mm,,120.00 m,,Blue,,Stick / Dot,Stick,"""6500""",
IWC,Ingenieur,IW3805-01 (aka: IW380501),Ingenieur Mecaquartz Chronograph Alarm Stainless Steel / Black / Bracelet,"Jaeger-LeCoultre caliber 633
Hours, Minutes, Small Seconds | Date | Chronograph | Alarm",1991 - 2000,No,,Sapphire,Closed,Round,34.00 mm,9.00 mm,,30.00 m,,Black,,Arabic Numerals,Stick,NA,
IWC,Ingenieur,"IW3236-04 (aka: 3236-04, IW323604)",Ingenieur Automatic Mission Earth / Bracelet,"IWC caliber 80110
Hours, Minutes, Seconds | Date",2009 - 2011,No,,Sapphire,Closed,Round,46.00 mm,15.00 mm,,120.00 m,,Black,,Stick / Dot,Stick,"""7600""",
IWC,Ingenieur,"IW3236-01 (aka: 3236-01, IW323601)",Ingenieur Automatic Mission Earth,"IWC caliber 80110
Hours, Minutes, Seconds | Date",2009 - 2011,No,,Sapphire,Closed,Round,46.00 mm,15.00 mm,,120.00 m,,Black,,Stick / Dot,Stick,"""6600""",
IWC,Ingenieur,IW3289-02 (aka: IW328902),Ingenieur Automatic 40 Stainless Steel / Silver,"IWC caliber 32111
Hours, Minutes, Seconds | Date",2023,No,,Sapphire,Closed,Round,40.00 mm,10.70 mm,14.00 mm,120.00 m,,Silver,Guilloche,Stick / Dot,Stick,"""12900""",
IWC,Ingenieur,"IW3234-01 (aka: 3234-01, IW323401)",Ingenieur Automatic Ceramic Bezel / Soft Strap,"IWC caliber 80111
Hours, Minutes, Seconds | Date",2007 - 2008,No,,Sapphire,Open,Round,44.00 mm,14.00 mm,,120.00 m,,Black,,Stick / Dot,Stick,"""7000""","Ceramic, Stainless Steel"
IWC,Ingenieur,"IW3227-03 (aka: 3227-03, IW322703)",Ingenieur Automatic AMG / Soft Strap,"IWC caliber 80110
Hours, Minutes, Seconds | Date",2005 - 2009,No,,Sapphire,Closed,Round,42.50 mm,14.50 mm,,120.00 m,,Black,,Arabic Numerals,Stick,"""5100""",
IWC,Ingenieur,"IW5005-05 (aka: 5005-05, IW500505)",Big Ingenieur Black,"IWC caliber 51113
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2007 - 2011,No,,Sapphire,Open,Round,45.50 mm,15.00 mm,,120.00 m,,Black,,Stick / Dot,Stick,"""12200""",
IWC,Ingenieur,IW3227-05,Ingenieur Automatic Stainless Steel / Collector's Edition,"IWC caliber 80110
Hours, Minutes, Seconds | Date",2005 - 2005,"Yes, 100 units",,Sapphire,Closed,Round,42.50 mm,14.50 mm,,120.00 m,,Grey,,Stick / Dot,Stick,NA,
IWC,Ingenieur,"IW3725-01 (aka: 3725-01, IW372501)",Ingenieur Chronograph,"IWC caliber 79350
Hours, Minutes | Chronograph",2005 - 2008,No,,Sapphire,Closed,Round,42.50 mm,13.50 mm,,120.00 m,,Black,,Stick / Dot,Stick,"""6350""",
IWC,Ingenieur,"IW4515-03 (aka: 4515-03, IW451503)",Ingenieur Midsize Gold Index,"IWC caliber 30110
Hours, Minutes, Seconds | Date",,No,,Sapphire,Closed,Round,34.00 mm,10.00 mm,,120.00 m,,Silver,,Stick / Dot,Stick,"""3640""",
IWC,Ingenieur,"IW3239-04 (aka: 3239-04, IW323904)",Ingenieur Automatic Silver,"IWC caliber 30110
Hours, Minutes, Seconds | Date",2013,No,,Sapphire,Closed,Round,40.00 mm,10.00 mm,,120.00 m,,Silver,,Stick / Dot,Stick,"""6250""",
IWC,Ingenieur,"IW4515-01 (aka: 4515-01, IW451501)",Ingenieur Midsize Silver,"IWC caliber 30110
Hours, Minutes, Seconds | Date",,No,,Sapphire,Closed,Round,34.00 mm,10.00 mm,,120.00 m,,Silver,,Stick / Dot,Stick,"""3640""",
IWC,Ingenieur,IW3227-11 (aka: IW322711),Ingenieur Automatic Stainless Steel / Japan,"IWC caliber 80110
Hours, Minutes, Seconds | Date",2005 - 2005,"Yes, 100 units",,Sapphire,Closed,Round,42.50 mm,14.50 mm,,120.00 m,,Pink,,Stick / Dot,Stick,NA,
IWC,Ingenieur,IW3508-02 (aka: IW350802),"Ingenieur 500,000 A/m","IWC caliber 35790
Hours, Minutes, Seconds | Date",1989 - 1992,No,,Sapphire,Closed,Cushion,34.00 mm,8.80 mm,,120.00 m,,Black,,Stick / Dot,Stick,NA,
IWC,Ingenieur,IW1832-01 (aka: IW183201),Ingenieur SL Jumbo Stainless Steel / Black,"IWC caliber 8541 ES
Hours, Minutes, Seconds | Date",1977 - 1980,No,,Sapphire,Closed,Cushion,38.00 mm,,,120.00 m,,Black,,Stick / Dot,Stick,NA,
IWC,Ingenieur,IW322801,Ingenieur Automatic Stainless Steel / Silver,"IWC caliber 80111
Hours, Minutes, Seconds | Date",2007 - 2009,No,,Sapphire,Open,Round,40.00 mm,,,120.00 m,,Silver,,Mixed,Stick,NA,
IWC,Ingenieur,"IW3725-04 (aka: 3725-04, IW372504)",Ingenieur Chronograph AMG Strap,"IWC caliber 79350
Hours, Minutes | Chronograph",2005 - 2008,No,,Sapphire,Closed,Round,42.50 mm,13.50 mm,,120.00 m,,Black,,Stick / Dot,Stick,"""5500""",
IWC,Ingenieur,IW3227-12 (aka: IW322712),Ingenieur Automatic Stainless Steel / Japan,"IWC caliber 80110
Hours, Minutes, Seconds | Date",2008 - 2008,"Yes, 200 units",,Sapphire,Closed,Round,42.50 mm,14.50 mm,,120.00 m,,Brown,,Stick / Dot,Stick,NA,
IWC,Ingenieur,"IW3521-01 (aka: 3521-01, IW352101)",Ingenieur SL Chronometer Stainless Steel / White / Bracelet,"IWC caliber 8872
Hours, Minutes, Seconds | Date | Chronometer",1993 - 2000,No,,Sapphire,Closed,Round,34.00 mm,8.80 mm,,120.00 m,,White,,Stick / Dot,Stick,NA,
IWC,Ingenieur,IW3236-08 (aka: IW323608),Ingenieur Automatic Mission Earth Adventure Ecology / Plastiki 2011,"IWC caliber 80110
Hours, Minutes, Seconds | Date",2011 - 2011,"Yes, 1000 units",,Sapphire,Closed,Round,46.00 mm,15.00 mm,,120.00 m,,Blue,,Mixed,Stick,NA,
IWC,Ingenieur,"IW3244-02 (aka: 3244-02, IW324402)",Ingenieur Dual Time Black,"IWC caliber 35720
Hours, Minutes, Seconds, World Time, Additional 24 Hour Hand (adjustable) | Date",,No,,Sapphire,Closed,Round,43.00 mm,13.50 mm,,120.00 m,,Black,,Stick / Dot,Stick,"""8950""",
IWC,Ingenieur,IW3570-02 (aka: IW357002),Ingenieur Automatic Stainless Steel / Black,"IWC caliber 35111
Hours, Minutes, Seconds | Date",2017,No,,Sapphire,Closed,Round,40.00 mm,10.50 mm,,120.00 m,,Black,,Stick / Dot,Stick,"""6200""",
IWC,Ingenieur,"IW3225-03 (aka: 3225-03, IW322503)",Ingenieur Automatic AMG Black Series Ceramic,"IWC caliber 80110
Hours, Minutes, Seconds | Date",2013 - 2017,No,,Sapphire,Open,Round,46.00 mm,14.50 mm,,120.00 m,,Black,,Stick / Dot,Stick,"""11500""","Titanium, Ceramic"
IWC,Ingenieur,666A,Ingenieur 666A Stainless Steel / Ivory,"IWC caliber IWC 852
Hours, Minutes, Seconds",1954 - 1958,No,,Plexi,Closed,Round,36.50 mm,13.20 mm,,100.00 m,,Ivory,,Mixed,Stick,NA,
IWC,Ingenieur,"IW3234-02 (aka: 3234-02, IW323402)",Ingenieur Automatic Climate Action,"IWC caliber 80111
Hours, Minutes, Seconds | Date",2008 - 2009,"Yes, 1000 units",,Sapphire,Open,Round,44.00 mm,14.00 mm,,120.00 m,,White,,Stick / Dot,,"""7650""","Ceramic, Stainless Steel"
IWC,Ingenieur,"IW3224-04 (aka: IW322404, 322404, 3224-04)",Ingenieur Automatic Carbon Performance Ceramic Green,"IWC caliber 80110
Hours, Minutes, Seconds | Date",2014,"Yes, 1000 units",,Sapphire,Open,Round,46.00 mm,14.50 mm,,120.00 m,,Black,,Stick / Dot,Stick,"""19800""","Titanium, Ceramic, Carbon"
IWC,Ingenieur,"IW3264-03 (aka: 3264-03, IW326403)",Ingenieur Dual Time Titanium,"IWC caliber 35720
Hours, Minutes, Seconds, World Time, Additional 24 Hour Hand (adjustable) | Date",,No,,Sapphire,Closed,Round,45.00 mm,13.00 mm,,120.00 m,,Grey,,Stick / Dot,Stick,"""7900""",
IWC,Ingenieur,"IW3244-04 (aka: 3244-04, IW324404)",Ingenieur Dual Time White,"IWC caliber 35720
Hours, Minutes, Seconds, World Time, Additional 24 Hour Hand (adjustable) | Date",,No,,Sapphire,Closed,Round,43.00 mm,13.50 mm,,120.00 m,,White,,Stick / Dot,Stick,"""8950""",
IWC,Ingenieur,IW3505-01 (aka: IW350501),Ingenieur SL Automatic Stainless Steel / White / Bracelet,"IWC caliber 375
Hours, Minutes, Seconds | Date",1983 - 1990,No,,Sapphire,Closed,Round,34.00 mm,8.60 mm,,120.00 m,,White,,Stick / Dot,Stick,NA,
IWC,Ingenieur,"IW3239-06 (aka: 3239-06, IW323906)",Ingenieur Automatic Silver / Rose,"IWC caliber 30110
Hours, Minutes, Seconds | Date",2013,No,,Sapphire,Closed,Round,40.00 mm,10.00 mm,,120.00 m,,Silver,,Stick / Dot,Stick,"""6250""",
IWC,Ingenieur,IW3805-03 (aka: IW380503),Ingenieur Mecaquartz Chronograph Alarm Stainless Steel / White / Bracelet,"Jaeger-LeCoultre caliber 633
Hours, Minutes, Small Seconds | Date | Chronograph | Alarm",1991 - 2000,No,,Sapphire,Closed,Round,34.00 mm,9.00 mm,,30.00 m,,White,,Stick / Dot,Stick,NA,
IWC,Ingenieur,"IW3725-03 (aka: 3725-03, IW372503)",Ingenieur Chronograph AMG Bracelet,"IWC caliber 79350
Hours, Minutes | Chronograph",2005 - 2008,No,,Sapphire,Closed,Round,42.50 mm,13.50 mm,,120.00 m,,Black,,Stick / Dot,,"""6350""",
IWC,Ingenieur,"IW3792-01 (aka: 3792-01, IW379201)",Ingenieur Perpetual Calendar Digital Date-Month Titanium,"IWC caliber 89802
Hours, Minutes, Small Seconds | Big Date, Leap Year, Month, Perpetual Calendar, Date | Chronograph, Flyback",2013,No,,Sapphire,Closed,Round,46.00 mm,17.00 mm,,120.00 m,,Grey,,Stick / Dot,Stick,"""44500""",
IWC,Ingenieur,"IW9245-03 (aka: IW9245-003, 9245-003)",Ingenieur SL Perpetual Calendar / English,"IWC caliber 35782
Hours, Minutes, Seconds | Date, Day, Leap Year, Month, Perpetual Calendar, Year Indicator | Moonphase",1987 - 1992,No,,Sapphire,Closed,Cushion,34.50 mm,,,30.00 m,,White,,Stick / Dot,Stick,NA,
IWC,Ingenieur,IW3505-11 (aka: IW350511),Ingenieur SL Automatic Stainless Steel / Yellow Gold / White / Bracelet,"IWC caliber 375
Hours, Minutes, Seconds | Date",1983 - 1990,No,,Sapphire,Closed,Round,34.00 mm,8.60 mm,,120.00 m,,White,,Stick / Dot,Stick,NA,"Yellow Gold, Stainless Steel"
IWC,Ingenieur,IW3234-04,Ingenieur Automatic Ceramic Bezel / Bracelet,"IWC caliber 80111
Hours, Minutes, Seconds | Date",2007 - 2008,No,,Sapphire,Open,Round,44.00 mm,14.00 mm,,120.00 m,,Black,,Stick / Dot,Stick,NA,"Ceramic, Stainless Steel"
IWC,Ingenieur,IW3505-02 (aka: IW350502),Ingenieur SL Automatic Stainless Steel / Black / Bracelet,"IWC caliber 375
Hours, Minutes, Seconds | Date",1983 - 1990,No,,Sapphire,Closed,Round,34.00 mm,8.60 mm,,120.00 m,,Black,,Stick / Dot,Stick,NA,
IWC,Ingenieur,"IW5005-01 (aka: 5005-01, IW500501)",Big Ingenieur Black / Alligator,"IWC caliber 51113
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2007 - 2011,No,,Sapphire,Open,Round,45.50 mm,15.00 mm,,120.00 m,,Black,,Stick / Dot,Stick,"""11100""",
IWC,Ingenieur,IW3227-07 (aka: IW322707),Ingenieur Automatic Titanium / CLS55 / Bracelet,"IWC caliber 80110
Hours, Minutes, Seconds | Date",2005 - 2005,"Yes, 55 units",,Sapphire,Closed,Round,42.50 mm,14.50 mm,,120.00 m,,Champagne,,Stick / Dot,Stick,NA,
IWC,Ingenieur,"IW3540-03 (aka: 3540-03, IW354003)",Ingenieur SL Perpetual Calendar / Strap / English,"IWC caliber 35782
Hours, Minutes, Seconds | Date, Day, Leap Year, Month, Perpetual Calendar, Year Indicator | Moonphase",1987 - 1992,No,,Sapphire,Closed,Cushion,34.50 mm,,,30.00 m,,White,,Stick / Dot,Stick,NA,
IWC,Ingenieur,IW3570-01 (aka: IW357001),Ingenieur Automatic Stainless Steel / Silver,"IWC caliber 35111
Hours, Minutes, Seconds | Date",2017,No,,Sapphire,Closed,Round,40.00 mm,10.50 mm,,120.00 m,,Silver,,Stick / Dot,Stick,"""5150""",
IWC,Ingenieur,IW9515-04 (aka: IW951504),Ingenieur Mecaquartz Chronograph Alarm White Gold / Black / Bracelet,"Jaeger-LeCoultre caliber 633
Hours, Minutes, Small Seconds | Date | Chronograph | Alarm",1991 - 2000,No,,Sapphire,Closed,Round,34.00 mm,9.00 mm,,30.00 m,,Black,,Arabic Numerals,Stick,NA,
IWC,Portofino,"IW3513-24 (aka: 3513-24, IW351324)",Portofino Automatic Stainless Steel / White / Strap,"IWC caliber 37521
Hours, Minutes, Seconds, World Time | Date",1988 - 2002,No,,Sapphire,Closed,Round,34.00 mm,8.10 mm,18.00 mm,30.00 m,,White,,Stick / Dot,Stick,"""1750""",
IWC,Portofino,IW3513-20 (aka: IW351320),Portofino Automatic Stainless Steel / White / Strap,"IWC caliber 37521
Hours, Minutes, Seconds, World Time | Date",1988 - 2002,No,,Sapphire,Closed,Round,34.00 mm,8.10 mm,18.00 mm,30.00 m,,White,,Stick / Dot,Stick,NA,
